"Generation" "SexRatio" "Females" "Males" "LinkageGroup" "Origin" "Haplotype" "SPY" "SPA" "AY" "AA" "BY" "BA" "RY" "RA" "MaleDeterminer"
40000 0.499766519715135 0.0113903610666183 0.00848119842875119 "XY" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40000 0.499766519715135 0.0616381225495986 0.0458948917177435 "XY" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40000 0.499766519715135 0.065222204859574 0.0679985144309304 "XY" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40000 0.499766519715135 0.361982791809074 0.37739191513771 "XY" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40000 0.499766519715135 0.00212319224475116 0.0996269458077162 "A" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40000 0.499766519715135 0.00853059920540888 0.400139573907419 "A" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40000 0.499766519715135 0.125247685665723 0 "A" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40000 0.499766519715135 0.364332003168982 0 "A" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40000 0.499766519715135 0.0968673176080854 0.0968379962223351 "A" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40000 0.499766519715135 0.403366162676779 0.4029285234928 "A" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40000 0.499766519715135 0 0 "A" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40000 0.499766519715135 0 0 "A" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40100 0.499766544161891 0.0116259965952264 0.0116168555299117 "XY" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40100 0.499766544161891 0.0609361900067566 0.0608724997431274 "XY" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40100 0.499766544161891 0.0672233596800734 0.0671614162937426 "XY" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40100 0.499766544161891 0.360447909556053 0.360115772595109 "XY" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40100 0.499766544161891 0.0113141057806522 0.00844091364159665 "XY" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40100 0.499766544161891 0.0612354285194515 0.0456843299732079 "XY" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40100 0.499766544161891 0.0652962645329418 0.0680377979687064 "XY" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40100 0.499766544161891 0.362387657005063 0.37760350257838 "XY" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40100 0.499766544161891 0.00209553119670016 0.0996315349937749 "A" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40100 0.499766544161891 0.00841896164757968 0.400135009168116 "A" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40100 0.499766544161891 0.125288269807238 0 "A" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40100 0.499766544161891 0.364430693186591 0 "A" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40100 0.499766544161891 0.0968717650063159 0.0968424627933822 "A" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40100 0.499766544161891 0.403361690831793 0.402924081368509 "A" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40100 0.499766544161891 0 0 "A" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40100 0.499766544161891 0 0 "A" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40200 0.499766568382266 0.0115487685104743 0.0115396612399451 "XY" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40200 0.499766568382266 0.0605403719517764 0.0604771366294117 "XY" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40200 0.499766568382266 0.0672984501218627 0.0672364368472336 "XY" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40200 0.499766568382266 0.360845841033621 0.360513333665675 "XY" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40200 0.499766568382266 0.011238835591251 0.00840096300464748 "XY" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40200 0.499766568382266 0.0608377931655611 0.045475401574122 "XY" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40200 0.499766568382266 0.0653693963062651 0.068076774539251 "XY" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40200 0.499766568382266 0.362787406554657 0.377813429264245 "XY" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40200 0.499766568382266 0.00206839523079729 0.0996360338975967 "A" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40200 0.499766568382266 0.00830945634937234 0.400130534484669 "A" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40200 0.499766568382266 0.125328079216218 0 "A" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40200 0.499766568382266 0.364527500821347 0 "A" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40200 0.499766568382266 0.0968761247909275 0.0968468415091567 "A" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40200 0.499766568382266 0.403357306826807 0.402919726873109 "A" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40200 0.499766568382266 0 0 "A" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40200 0.499766568382266 0 0 "A" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40300 0.499766592375767 0.0114725306901367 0.0114634572994394 "XY" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40300 0.499766592375767 0.0601494988419516 0.0600867123738968 "XY" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40300 0.499766592375767 0.0673726057539241 0.0673105234648385 "XY" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40300 0.499766592375767 0.361238772338221 0.360905899237592 "XY" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40300 0.499766592375767 0.0111645319191912 0.00836134330723086 "XY" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40300 0.499766592375767 0.0604451242607118 0.045268093742739 "XY" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40300 0.499766592375767 0.0654416169300726 0.0681154464514769 "XY" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40300 0.499766592375767 0.363182134514258 0.37802170887432 "XY" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40300 0.499766592375767 0.0020417713937658 0.0996404448362864 "A" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40300 0.499766592375767 0.00820203028562366 0.40012614753948 "A" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40300 0.499766592375767 0.125367133128727 0 "A" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40300 0.499766592375767 0.364622472816117 0 "A" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40300 0.499766592375767 0.0968803992135402 0.0968511346242682 "A" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40300 0.499766592375767 0.403353008410693 0.402915457751499 "A" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40300 0.499766592375767 0 0 "A" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40300 0.499766592375767 0 0 "A" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40400 0.49976661614211 0.0113972645905113 0.0113882251507111 "XY" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40400 0.49976661614211 0.0597634809979883 0.0597011374122941 "XY" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40400 0.49976661614211 0.0674458433541858 0.0673836929087322 "XY" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40400 0.49976661614211 0.361626794915205 0.361293560670373 "XY" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40400 0.49976661614211 0.0110911766419673 0.00832205135082168 "XY" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40400 0.49976661614211 0.0600573317499016 0.0450623936244127 "XY" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40400 0.49976661614211 0.0655129427671184 0.0681538160372953 "XY" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40400 0.49976661614211 0.363571932698903 0.37822835512958 "XY" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40400 0.49976661614211 0.00201564712219424 0.0996447700540692 "A" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40400 0.49976661614211 0.00809663204352301 0.400121846088041 "A" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40400 0.49976661614211 0.1254054501975 0 "A" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40400 0.49976661614211 0.364715654494673 0 "A" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40400 0.49976661614211 0.0968845904548621 0.0968553443224142 "A" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40400 0.49976661614211 0.403348793403028 0.402911271819696 "A" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40400 0.49976661614211 0 0 "A" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40400 0.49976661614211 0 0 "A" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40500 0.499766639681204 0.0113229521206223 0.0113139466894996 "XY" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40500 0.499766639681204 0.0593822308422454 0.0593203242792495 "XY" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40500 0.499766639681204 0.0675181793141544 0.0674559615550321 "XY" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40500 0.499766639681204 0.362009998041774 0.361676407157423 "XY" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40500 0.499766639681204 0.0110187520800375 0.00828308395042936 "XY" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40500 0.499766639681204 0.0596743276884562 0.0448582883002702 "XY" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40500 0.499766639681204 0.065583389803155 0.0681918856486631 "XY" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40500 0.499766639681204 0.363956890747147 0.378433381781841 "XY" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40500 0.499766639681204 0.00199001022878901 0.0996490117249904 "A" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40500 0.499766639681204 0.00799321176502189 0.400117627956214 "A" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40500 0.499766639681204 0.125443048512694 0 "A" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40500 0.499766639681204 0.364807089812291 0 "A" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40500 0.499766639681204 0.0968887006273196 0.096859472719007 "A" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40500 0.499766639681204 0.403344659691476 0.402907166962197 "A" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40500 0.499766639681204 0 0 "A" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40500 0.499766639681204 0 0 "A" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40600 0.499766662993138 0.011249575628676 0.0112406042513903 "XY" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40600 0.499766662993138 0.0590056628391383 0.0589441875488226 "XY" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40600 0.499766662993138 0.0675896296496039 0.0675273454044777 "XY" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40600 0.499766662993138 0.362388468889444 0.362054525788447 "XY" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40600 0.499766662993138 0.0109472409835577 0.00824443793588212 "XY" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40600 0.499766662993138 0.059296026182184 0.0446557647991162 "XY" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40600 0.499766662993138 0.0656529736573638 0.0682296576548117 "XY" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40600 0.499766662993138 0.364337096183757 0.378636802603328 "XY" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40600 0.499766662993138 0.0019648488891788 0.0996531719555009 "A" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40600 0.499766662993138 0.00789172109159284 0.400113491037637 "A" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40600 0.499766662993138 0.125479945621797 0 "A" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40600 0.499766662993138 0.364896821404294 0 "A" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40600 0.499766662993138 0.0968927317775757 0.096863521863689 "A" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40600 0.499766662993138 0.403340605229287 0.402903141129449 "A" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40600 0.499766662993138 0 0 "A" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40600 0.499766662993138 0 0 "A" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40700 0.499766686078165 0.0111771178889937 0.0111681805987162 "XY" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40700 0.499766686078165 0.0586336934374991 0.0585726437769181 "XY" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40700 0.499766686078165 0.0676602100109258 0.0675978600927705 "XY" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40700 0.499766686078165 0.362762292584416 0.36242800160976 "XY" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40700 0.499766686078165 0.0108766265195834 0.00820611015301471 "XY" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40700 0.499766686078165 0.0589223433294949 0.0444548101086097 "XY" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40700 0.499766686078165 0.0657217095924543 0.0682671344396452 "XY" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40700 0.499766686078165 0.364712634480302 0.378838631376896 "XY" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40700 0.499766686078165 0.0019401516292461 0.0996572527869323 "A" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40700 0.499766686078165 0.00779211311123016 0.400109433291233 "A" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40700 0.499766686078165 0.125516158548734 0 "A" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40700 0.499766686078165 0.364984890632624 0 "A" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40700 0.499766686078165 0.0968966858889417 0.0968674937427415 "A" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40700 0.499766686078165 0.403336628032893 0.402899192335424 "A" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40700 0.499766686078165 0 0 "A" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40700 0.499766686078165 0 0 "A" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40800 0.499766708936697 0.011105562089403 0.0110966589079199 "XY" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40800 0.499766708936697 0.0582662410148213 0.0582056114456014 "XY" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40800 0.499766708936697 0.067729935693151 0.0676675209005864 "XY" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40800 0.499766708936697 0.363131552265928 0.362796917682589 "XY" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40800 0.499766708936697 0.010806892259721 0.00816809746476521 "XY" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40800 0.499766708936697 0.0585531971654125 0.0442554111857534 "XY" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40800 0.499766708936697 0.0657896125244439 0.0683043183993004 "XY" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40800 0.499766708936697 0.365083589113726 0.379038881886878 "XY" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40800 0.499766708936697 0.00191590731296251 0.0996612561978694 "A" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40800 0.499766708936697 0.00769434230759106 0.400105452738827 "A" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40800 0.499766708936697 0.125551703812206 0 "A" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40800 0.499766708936697 0.365071337630544 0 "A" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40800 0.499766708936697 0.0969005648836874 0.096871390281393 "A" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40800 0.499766708936697 0.403332726179616 0.402895318655304 "A" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40800 0.499766708936697 0 0 "A" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40800 0.499766708936697 0 0 "A" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40900 0.499766731569285 0.0110348918190687 0.0110260227573566 "XY" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40900 0.499766731569285 0.0579032258233193 0.0578430109092255 "XY" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40900 0.499766731569285 0.0677988216456567 0.0677363427632737 "XY" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40900 0.499766731569285 0.36349632914267 0.363161355139429 "XY" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40900 0.499766731569285 0.0107380221682098 0.00813039675218635 "XY" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40900 0.499766731569285 0.0581885076074088 0.0440575549667349 "XY" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40900 0.499766731569285 0.0658566970321292 0.068341211939857 "XY" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40900 0.499766731569285 0.365450041622967 0.379237567910507 "XY" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40900 0.499766731569285 0.00189210513070537 0.0996651841064234 "A" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40900 0.499766731569285 0.00759836451118027 0.400101547462862 "A" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40900 0.499766731569285 0.125586597443291 0 "A" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40900 0.499766731569285 0.365156201345538 0 "A" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40900 0.499766731569285 0.0969043706252561 0.0968752133460309 "A" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40900 0.499766731569285 0.403328897805459 0.402891518223254 "A" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40900 0.499766731569285 0 0 "A" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
40900 0.499766731569285 0 0 "A" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
41000 0.499766753976616 0.010965091056746 0.0109562561155197 "XY" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
41000 0.499766753976616 0.0575445699377379 0.0574847643423065 "XY" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
41000 0.499766753976616 0.0678668824815672 0.0678043402802447 "XY" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
41000 0.499766753976616 0.363856702547333 0.363521393238545 "XY" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
41000 0.499766753976616 0.010670000590418 0.00809300491537606 "XY" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
41000 0.499766753976616 0.057828196402996 0.043861228376153 "XY" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
41000 0.499766753976616 0.0659229773662593 0.0683778174751916 "XY" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
41000 0.499766753976616 0.365812071663711 0.379434703209895 "XY" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
41000 0.499766753976616 0.00186873458803453 0.0996690383724096 "A" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
41000 0.499766753976616 0.00750413685248635 0.400097715604206 "A" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
41000 0.499766753976616 0.125620855002355 0 "A" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
41000 0.499766753976616 0.365239519580508 0 "A" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
41000 0.499766753976616 0.0969081049203851 0.0968789647463215 "A" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
41000 0.499766753976616 0.403325141102999 0.402887789230294 "A" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
41000 0.499766753976616 0 0 "A" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
41000 0.499766753976616 0 0 "A" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
41100 0.499766776159497 0.0108961441594391 0.0108873433296748 "XY" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
41100 0.499766776159497 0.057190197204846 0.0571307956890813 "XY" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
41100 0.499766776159497 0.0679341324868616 0.0678715277240747 "XY" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
41100 0.499766776159497 0.364212749989357 0.363877109416666 "XY" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
41100 0.499766776159497 0.0106028122417362 0.0080559188743324 "XY" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
41100 0.499766776159497 0.0574721870790115 0.0436664183356654 "XY" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
41100 0.499766776159497 0.0659884674584233 0.0684141374249666 "XY" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
41100 0.499766776159497 0.366169757061332 0.379630301524532 "XY" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
41100 0.499766776159497 0.00184578549490907 0.0996728207994375 "A" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
41100 0.499766776159497 0.00741161771698241 0.400093955360059 "A" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
41100 0.499766776159497 0.125654491595284 0 "A" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
41100 0.499766776159497 0.365321329033328 0 "A" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
