"Generation" "SexRatio" "Females" "Males" "LinkageGroup" "Origin" "Haplotype" "SPY" "SPA" "AY" "AA" "BY" "BA" "RY" "RA" "MaleDeterminer"
45500 0.500207476587471 0.0699489431330332 0.0665363833325478 "XY" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45500 0.500207476587471 0.37206781147122 0.353916683864615 "XY" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45500 0.500207476587471 0.0119859056769268 0.0119997620064034 "XY" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45500 0.500207476587471 0.0677114235297962 0.0677684624511904 "XY" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45500 0.500207476587471 0.0645709624424998 0.0646238460605825 "XY" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45500 0.500207476587471 0.355524231763306 0.355815406069295 "XY" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45500 0.500207476587471 0.109219902355873 0.109362713134128 "A" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45500 0.500207476587471 0.390572621056656 0.390844763453343 "A" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45500 0.500207476587471 0 0 "A" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45500 0.500207476587471 0 0 "A" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45500 0.500207476587471 0.106479071926836 0.00270629571437944 "A" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45500 0.500207476587471 0.393313451485693 0.0100023071151031 "A" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45500 0.500207476587471 0 0.0818646562663988 "A" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45500 0.500207476587471 0 0.40563421749159 "A" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45600 0.500207478600088 0.00889262607641 0.0122505238772399 "XY" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45600 0.500207478600088 0.0486392694181472 0.0670048455028595 "XY" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45600 0.500207478600088 0.0699820528790843 0.0666101398624621 "XY" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45600 0.500207478600088 0.37227857302627 0.354341969357527 "XY" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45600 0.500207478600088 0.0119117779924942 0.0119255136088113 "XY" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45600 0.500207478600088 0.0672868109672221 0.0673435275956747 "XY" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45600 0.500207478600088 0.0646427764944635 0.0646957248554365 "XY" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45600 0.500207478600088 0.355951155945732 0.356242712540166 "XY" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45600 0.500207478600088 0.109230689530002 0.109373549090429 "A" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45600 0.500207478600088 0.390561831869909 0.390833929509659 "A" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45600 0.500207478600088 0 0 "A" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45600 0.500207478600088 0 0 "A" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45600 0.500207478600088 0.106489722669787 0.00267280389508144 "A" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45600 0.500207478600088 0.393302798730125 0.00987723909058888 "A" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45600 0.500207478600088 0 0.0818994694021187 "A" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45600 0.500207478600088 0 0.405757966212299 "A" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45700 0.500207480308709 0.00885589835619267 0.0121752825034277 "XY" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45700 0.500207480308709 0.0484337532755659 0.0665869545208233 "XY" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45700 0.500207480308709 0.0700150142103639 0.0666830591023511 "XY" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45700 0.500207480308709 0.372487853849169 0.354762184182107 "XY" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45700 0.500207480308709 0.0118385234451752 0.0118521402799871 "XY" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45700 0.500207480308709 0.0668672301660161 0.0669236274161857 "XY" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45700 0.500207480308709 0.0647137744597011 0.0647667867992739 "XY" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45700 0.500207480308709 0.356372991620399 0.356664925813262 "XY" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45700 0.500207480308709 0.109241278182086 0.109384185482647 "A" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45700 0.500207480308709 0.390551241509205 0.390823294826062 "A" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45700 0.500207480308709 0 0 "A" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45700 0.500207480308709 0 0 "A" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45700 0.500207480308709 0.106500177403052 0.00263990834841637 "A" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45700 0.500207480308709 0.39329234228824 0.0097544297918452 "A" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45700 0.500207480308709 0 0.0819336574113106 "A" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45700 0.500207480308709 0 0.405879484757136 "A" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45800 0.500207481726829 0.008819411741524 0.0121009218208086 "XY" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45800 0.500207481726829 0.048229617800468 0.0661739905713325 "XY" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45800 0.500207481726829 0.0700478254874007 0.0667551545115716 "XY" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45800 0.500207481726829 0.372695663243779 0.355177414823116 "XY" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45800 0.500207481726829 0.0117661271963196 0.0117796271386389 "XY" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45800 0.500207481726829 0.0664525960640115 0.0665086768256684 "XY" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45800 0.500207481726829 0.0647839694673144 0.0648370450339515 "XY" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45800 0.500207481726829 0.356789825545526 0.35708213272857 "XY" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45800 0.500207481726829 0.109251673016598 0.109394627042941 "A" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45800 0.500207481726829 0.390540845256573 0.390812854683887 "A" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45800 0.500207481726829 0 0 "A" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45800 0.500207481726829 0 0 "A" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45800 0.500207481726829 0.106510440771064 0.00260759545518765 "A" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45800 0.500207481726829 0.393282077502107 0.00963382663634918 "A" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45800 0.500207481726829 0 0.0819672347107679 "A" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45800 0.500207481726829 0 0.405998824924524 "A" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45900 0.500207482867375 0.00878316506137195 0.0120274269479942 "XY" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45900 0.500207482867375 0.048026856234853 0.0657658707507267 "XY" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45900 0.500207482867375 0.0700804852011196 0.0668264392780671 "XY" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45900 0.500207482867375 0.37290201063528 0.355587745890587 "XY" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45900 0.500207482867375 0.0116945747319723 0.0117079596293301 "XY" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45900 0.500207482867375 0.06604282541976 0.066098592557552 "XY" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45900 0.500207482867375 0.0648533743814995 0.0649065124361532 "XY" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45900 0.500207482867375 0.357201742599393 0.35749441824434 "XY" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45900 0.500207482867375 0.109261878603302 0.109404878367893 "A" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45900 0.500207482867375 0.390530638529323 0.390802604499482 "A" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45900 0.500207482867375 0 0 "A" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45900 0.500207482867375 0 0 "A" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45900 0.500207482867375 0.106520517285294 0.00257585197034938 "A" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45900 0.500207482867375 0.393271999847331 0.00951537852264694 "A" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45900 0.500207482867375 0 0.0820002153168124 "A" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
45900 0.500207482867375 0 0.406116037057566 "A" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46000 0.50020748374273 0.00874715711268571 0.0119547833275445 "XY" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46000 0.50020748374273 0.0478254616188965 0.0653625139224941 "XY" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46000 0.50020748374273 0.0701129919667441 0.0668969263247331 "XY" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46000 0.50020748374273 0.373106905558944 0.355993260167958 "XY" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46000 0.50020748374273 0.011623851854288 0.0116371235138573 "XY" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46000 0.50020748374273 0.0656378367666275 0.0656932931198807 "XY" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46000 0.50020748374273 0.0649220018077622 0.0649752016236122 "XY" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46000 0.50020748374273 0.357608825828592 0.35790186548538 "XY" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46000 0.50020748374273 0.109271899381721 0.109414943923005 "A" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46000 0.50020748374273 0.390520616875549 0.390792539819725 "A" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46000 0.50020748374273 0 0 "A" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46000 0.50020748374273 0 0 "A" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46000 0.50020748374273 0.106530411328658 0.00254466501116698 "A" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46000 0.50020748374273 0.393262104928612 0.00939903578192929 "A" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46000 0.50020748374273 0 0.082032612858132 "A" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46000 0.50020748374273 0 0.406231170091502 "A" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46100 0.500207484364755 0.00871138666260603 0.0118829767174413 "XY" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46100 0.500207484364755 0.0476254268051959 0.0649638406728698 "XY" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46100 0.500207484364755 0.0701453445179745 0.0669666283156206 "XY" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46100 0.500207484364755 0.373310357649469 0.356394038658823 "XY" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46100 0.500207484364755 0.0115539446732086 0.011567104862892 "XY" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46100 0.500207484364755 0.0652375503681765 0.0652926987507269 "XY" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46100 0.500207484364755 0.0649898640989736 0.0650431249611732 "XY" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46100 0.500207484364755 0.358011156494887 0.358304555789962 "XY" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46100 0.500207484364755 0.10928173966544 0.109424828047033 "A" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46100 0.500207484364755 0.390510775969806 0.390782656317721 "A" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46100 0.500207484364755 0 0 "A" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46100 0.500207484364755 0 0 "A" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46100 0.500207484364755 0.106540127159765 0.00251402204579499 "A" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46100 0.500207484364755 0.39325238847548 0.00928475013138955 "A" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46100 0.500207484364755 0 0.0820644405881593 "A" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46100 0.500207484364755 0 0.406344271599411 "A" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46200 0.500207484744813 0.00867585245057096 0.0118119931828209 "XY" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46200 0.500207484744813 0.0474267444723162 0.0645697732676762 "XY" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46200 0.500207484744813 0.0701775417014274 0.0670355576619804 "XY" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46200 0.500207484744813 0.373512376630873 0.356790160632335 "XY" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46200 0.500207484744813 0.0114848395983943 0.0114978900478784 "XY" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46200 0.500207484744813 0.0648418881747971 0.0648967313748532 "XY" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46200 0.500207484744813 0.065056973361272 0.0651102945666999 "XY" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46200 0.500207484744813 0.358408814120724 0.358702568755381 "XY" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46200 0.500207484744813 0.109291403646247 0.109434534956163 "A" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46200 0.500207484744813 0.39050111160894 0.390772949788649 "A" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46200 0.500207484744813 0 0 "A" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46200 0.500207484744813 0 0 "A" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46200 0.500207484744813 0.106549668917006 0.00248391088225635 "A" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46200 0.500207484744813 0.393242846338182 0.00917247462929227 "A" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46200 0.500207484744813 0 0.0820957113970071 "A" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46200 0.500207484744813 0 0.406455387836257 "A" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46300 0.500207484893792 0.00864055319032173 0.0117418190879594 "XY" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46300 0.500207484893792 0.0472294071376686 0.0641802356103688 "XY" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46300 0.500207484893792 0.0702095824713244 0.0671037265281527 "XY" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46300 0.500207484893792 0.373712972306893 0.357181703667311 "XY" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46300 0.500207484893792 0.0114165233314003 0.0114294657331772 "XY" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46300 0.500207484893792 0.0644507737815512 0.064505314561584 "XY" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46300 0.500207484893792 0.0651233414598124 0.0651767223168311 "XY" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46300 0.500207484893792 0.358801876533444 0.3590959822822 "XY" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46300 0.500207484893792 0.10930089539813 0.109444068748024 "A" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46300 0.500207484893792 0.390491619708078 0.390763416145768 "A" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46300 0.500207484893792 0 0 "A" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46300 0.500207484893792 0 0 "A" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46300 0.500207484893792 0.10655904062249 0.00245431965780775 "A" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46300 0.500207484893792 0.393233474483718 0.00906216363168359 "A" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46300 0.500207484893792 0 0.0821264378229806 "A" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46300 0.500207484893792 0 0.40656456378132 "A" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46400 0.500207484822126 0.00860548757181307 0.0116724410885002 "XY" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46400 0.500207484822126 0.0470334071697522 0.0637951532012534 "XY" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46400 0.500207484822126 0.0702414658844202 0.0671711468373071 "XY" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46400 0.500207484822126 0.373912154551888 0.357568743695066 "XY" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46400 0.500207484822126 0.0113489828580912 0.0113618188684471 "XY" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46400 0.500207484822126 0.0640641323871942 0.0641183734838532 "XY" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46400 0.500207484822126 0.065188980024371 0.0652424198525903 "XY" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46400 0.500207484822126 0.359190419908218 0.359484872617235 "XY" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46400 0.500207484822126 0.109310218881113 0.109453433405558 "A" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46400 0.500207484822126 0.39048229629676 0.390754051416568 "A" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46400 0.500207484822126 0 0 "A" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46400 0.500207484822126 0 0 "A" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46400 0.500207484822126 0.106568246185838 0.00242523682867662 "A" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46400 0.500207484822126 0.393224268992036 0.00895377275067732 "A" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46400 0.500207484822126 0 0.0821566320636813 "A" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46400 0.500207484822126 0 0.406671843179091 "A" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46500 0.500207484539813 0.00857065426303256 0.0116038461239155 "XY" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46500 0.500207484539813 0.04683873679979 0.0634144530978379 "XY" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46500 0.500207484539813 0.0702731910951559 0.0672378302770348 "XY" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46500 0.500207484539813 0.374109933302209 0.357951355041025 "XY" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46500 0.500207484539813 0.0112822054412825 0.0112949366812576 "XY" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46500 0.500207484539813 0.0636818907543378 0.0637358348783921 "XY" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46500 0.500207484539813 0.0652539004548044 0.0653073985848517 "XY" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46500 0.500207484539813 0.359574518809762 0.359869314395311 "XY" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46500 0.500207484539813 0.109319377944962 0.109462632800751 "A" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46500 0.500207484539813 0.390473137515225 0.390744851739062 "A" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46500 0.500207484539813 0 0 "A" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46500 0.500207484539813 0 0 "A" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46500 0.500207484539813 0.106577289407835 0.0023966511601553 "A" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46500 0.500207484539813 0.393215226052352 0.00884725881425364 "A" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46500 0.500207484539813 0 0.0821863059867168 "A" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46500 0.500207484539813 0 0.406777268578687 "A" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46600 0.500207484056434 0.00853605191173271 0.0115360214101951 "XY" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46600 0.500207484056434 0.0466453881327859 0.0630380638762875 "XY" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46600 0.500207484056434 0.0703047573510308 0.0673037883047988 "XY" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46600 0.500207484056434 0.374306318548017 0.358329610465153 "XY" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46600 0.500207484056434 0.0112161786136051 0.0112288066699222 "XY" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46600 0.500207484056434 0.0633039771707229 0.0633576270070247 "XY" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46600 0.500207484056434 0.0653181139263716 0.0653716696996662 "XY" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46600 0.500207484056434 0.359954246232867 0.360249380679821 "XY" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46600 0.500207484056434 0.10932837633275 0.109471670698219 "A" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46600 0.500207484056434 0.390464139610816 0.390735813358215 "A" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
46600 0.500207484056434 0 0 "A" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
